year,State,pm25,stateLat,stateLong,fultonLat,fultonLong
2009,AR,0.009179576,35.20105,-91.831833,33.79,-84.47
2009,AZ,0.000530296,34.048928,-111.093731,33.79,-84.47
2009,CO,0.001539047,39.550051,-105.782067,33.79,-84.47
2009,CT,0.0000139,41.603221,-73.087749,33.79,-84.47
2009,DE,0.000652625,38.910832,-75.52767,33.79,-84.47
2009,FL,0.034791347,27.664827,-81.515754,33.79,-84.47
2009,GA,0.234059656,32.157435,-82.907123,33.79,-84.47
2009,IA,0.006907213,41.878003,-93.097702,33.79,-84.47
2009,IL,0.028901808,40.633125,-89.398528,33.79,-84.47
2009,IN,0.065846332,40.551217,-85.602364,33.79,-84.47
2009,KS,0.004702163,39.011902,-98.484246,33.79,-84.47
2009,KY,0.059510775,37.839333,-84.270018,33.79,-84.47
2009,LA,0.011967181,31.244823,-92.145024,33.79,-84.47
2009,MA,0.001493438,42.407211,-71.382437,33.79,-84.47
2009,MD,0.01592685,39.045755,-76.641271,33.79,-84.47
2009,MI,0.016275134,44.314844,-85.602364,33.79,-84.47
2009,MN,0.003290378,46.729553,-94.6859,33.79,-84.47
2009,MO,0.030191687,37.964253,-91.831833,33.79,-84.47
2009,MS,0.009153974,32.354668,-89.398528,33.79,-84.47
2009,MT,0.000624751,46.879682,-110.362566,33.79,-84.47
2009,NC,0.03771748,35.759573,-79.0193,33.79,-84.47
2009,ND,0.004696369,47.551493,-101.002012,33.79,-84.47
2009,NE,0.004793574,41.492537,-99.901813,33.79,-84.47
2009,NH,0.000517886,43.193852,-71.572395,33.79,-84.47
2009,NJ,0.000457546,40.058324,-74.405661,33.79,-84.47
2009,NM,0.000348474,34.97273,-105.032363,33.79,-84.47
2009,NV,0.0000623,38.80261,-116.419389,33.79,-84.47
2009,NY,0.00150693,43.299428,-74.217933,33.79,-84.47
2009,OH,0.072071937,40.417287,-82.907123,33.79,-84.47
2009,OK,0.008456371,35.007752,-97.092877,33.79,-84.47
2009,OR,0.000164687,43.804133,-120.554201,33.79,-84.47
2009,PA,0.042438121,41.203322,-77.194525,33.79,-84.47
2009,SC,0.062901118,33.836081,-81.163725,33.79,-84.47
2009,SD,0.000648179,43.969515,-99.901813,33.79,-84.47
2009,TN,0.037028648,35.517491,-86.580447,33.79,-84.47
2009,TX,0.04323485,31.968599,-99.901813,33.79,-84.47
2009,UT,0.000260427,39.32098,-111.093731,33.79,-84.47
2009,VA,0.010736346,37.431573,-78.656894,33.79,-84.47
2009,WA,0.0000307,47.751074,-120.740139,33.79,-84.47
2009,WI,0.00825473,43.78444,-88.787868,33.79,-84.47
2009,WV,0.022996983,38.597626,-80.454903,33.79,-84.47
2009,WY,0.002422744,43.075968,-107.290284,33.79,-84.47
2010,AL,0.089966623,32.318231,-86.902298,33.79,-84.47
2010,AR,0.01122753,35.20105,-91.831833,33.79,-84.47
2010,AZ,0.000602399,34.048928,-111.093731,33.79,-84.47
2010,CO,0.0012576,39.550051,-105.782067,33.79,-84.47
2010,CT,0.0000249,41.603221,-73.087749,33.79,-84.47
2010,DE,0.001291782,38.910832,-75.52767,33.79,-84.47
2010,FL,0.024715478,27.664827,-81.515754,33.79,-84.47
2010,GA,0.236645029,32.157435,-82.907123,33.79,-84.47
2010,IA,0.00831141,41.878003,-93.097702,33.79,-84.47
2010,IL,0.033196036,40.633125,-89.398528,33.79,-84.47
2010,IN,0.094613048,40.551217,-85.602364,33.79,-84.47
2010,KS,0.003710956,39.011902,-98.484246,33.79,-84.47
2010,KY,0.078114521,37.839333,-84.270018,33.79,-84.47
2010,LA,0.014998717,31.244823,-92.145024,33.79,-84.47
2010,MA,0.000208124,42.407211,-71.382437,33.79,-84.47
2010,MD,0.00341698,39.045755,-76.641271,33.79,-84.47
2010,MI,0.024135382,44.314844,-85.602364,33.79,-84.47
2010,MN,0.002666073,46.729553,-94.6859,33.79,-84.47
2010,MO,0.031682166,37.964253,-91.831833,33.79,-84.47
2010,MS,0.015483483,32.354668,-89.398528,33.79,-84.47
2010,MT,0.000429696,46.879682,-110.362566,33.79,-84.47
2010,NC,0.038178245,35.759573,-79.0193,33.79,-84.47
2010,ND,0.003984842,47.551493,-101.002012,33.79,-84.47
2010,NE,0.0031527,41.492537,-99.901813,33.79,-84.47
2010,NH,0.000251554,43.193852,-71.572395,33.79,-84.47
2010,NJ,0.001065612,40.058324,-74.405661,33.79,-84.47
2010,NM,0.000300983,34.97273,-105.032363,33.79,-84.47
2010,NV,0.000083,38.80261,-116.419389,33.79,-84.47
2010,NY,0.00202173,43.299428,-74.217933,33.79,-84.47
2010,OH,0.101575252,40.417287,-82.907123,33.79,-84.47
2010,OK,0.006669604,35.007752,-97.092877,33.79,-84.47
2010,OR,0.000179672,43.804133,-120.554201,33.79,-84.47
2010,PA,0.036034977,41.203322,-77.194525,33.79,-84.47
2010,SC,0.062910404,33.836081,-81.163725,33.79,-84.47
2010,SD,0.000694604,43.969515,-99.901813,33.79,-84.47
2010,TN,0.04611838,35.517491,-86.580447,33.79,-84.47
2010,TX,0.041081442,31.968599,-99.901813,33.79,-84.47
2010,UT,0.000263401,39.32098,-111.093731,33.79,-84.47
2010,VA,0.01330127,37.431573,-78.656894,33.79,-84.47
2010,WA,0.0000112,47.751074,-120.740139,33.79,-84.47
2010,WI,0.009487317,43.78444,-88.787868,33.79,-84.47
2010,WV,0.017027447,38.597626,-80.454903,33.79,-84.47
2010,WY,0.00152909,43.075968,-107.290284,33.79,-84.47
2011,AL,0.101536376,32.318231,-86.902298,33.79,-84.47
2011,AR,0.009080688,35.20105,-91.831833,33.79,-84.47
2011,AZ,0.000504415,34.048928,-111.093731,33.79,-84.47
2011,CO,0.001800101,39.550051,-105.782067,33.79,-84.47
2011,CT,0.00000445,41.603221,-73.087749,33.79,-84.47
2011,DE,0.000204481,38.910832,-75.52767,33.79,-84.47
2011,FL,0.016348766,27.664827,-81.515754,33.79,-84.47
2011,GA,0.24214555,32.157435,-82.907123,33.79,-84.47
2011,IA,0.008068128,41.878003,-93.097702,33.79,-84.47
2011,IL,0.026656073,40.633125,-89.398528,33.79,-84.47
2011,IN,0.059362623,40.551217,-85.602364,33.79,-84.47
2011,KS,0.003447185,39.011902,-98.484246,33.79,-84.47
2011,KY,0.051009537,37.839333,-84.270018,33.79,-84.47
2011,LA,0.013797162,31.244823,-92.145024,33.79,-84.47
2011,MA,0.000187131,42.407211,-71.382437,33.79,-84.47
2011,MD,0.000986229,39.045755,-76.641271,33.79,-84.47
2011,MI,0.024862367,44.314844,-85.602364,33.79,-84.47
2011,MN,0.001924753,46.729553,-94.6859,33.79,-84.47
2011,MO,0.023547506,37.964253,-91.831833,33.79,-84.47
2011,MS,0.011163383,32.354668,-89.398528,33.79,-84.47
2011,MT,0.000413679,46.879682,-110.362566,33.79,-84.47
2011,NC,0.019097658,35.759573,-79.0193,33.79,-84.47
2011,ND,0.002567056,47.551493,-101.002012,33.79,-84.47
2011,NE,0.00422336,41.492537,-99.901813,33.79,-84.47
2011,NH,0.000131051,43.193852,-71.572395,33.79,-84.47
2011,NJ,0.00010173,40.058324,-74.405661,33.79,-84.47
2011,NM,0.000373806,34.97273,-105.032363,33.79,-84.47
2011,NV,0.0000638,38.80261,-116.419389,33.79,-84.47
2011,NY,0.001646976,43.299428,-74.217933,33.79,-84.47
2011,OH,0.079320931,40.417287,-82.907123,33.79,-84.47
2011,OK,0.00753363,35.007752,-97.092877,33.79,-84.47
2011,OR,0.00026122,43.804133,-120.554201,33.79,-84.47
2011,PA,0.013833808,41.203322,-77.194525,33.79,-84.47
2011,SC,0.042894927,33.836081,-81.163725,33.79,-84.47
2011,SD,0.000445453,43.969515,-99.901813,33.79,-84.47
2011,TN,0.044063039,35.517491,-86.580447,33.79,-84.47
2011,TX,0.041753773,31.968599,-99.901813,33.79,-84.47
2011,UT,0.000344102,39.32098,-111.093731,33.79,-84.47
2011,VA,0.004632774,37.431573,-78.656894,33.79,-84.47
2011,WA,0.0000195,47.751074,-120.740139,33.79,-84.47
2011,WI,0.009077694,43.78444,-88.787868,33.79,-84.47
2011,WV,0.010404582,38.597626,-80.454903,33.79,-84.47
2011,WY,0.001866365,43.075968,-107.290284,33.79,-84.47
2012,AL,0.053943957,32.318231,-86.902298,33.79,-84.47
2012,AR,0.011802076,35.20105,-91.831833,33.79,-84.47
2012,AZ,0.000355186,34.048928,-111.093731,33.79,-84.47
2012,CO,0.001157455,39.550051,-105.782067,33.79,-84.47
2012,CT,0.00000348,41.603221,-73.087749,33.79,-84.47
2012,DE,0.000172123,38.910832,-75.52767,33.79,-84.47
2012,FL,0.015914454,27.664827,-81.515754,33.79,-84.47
2012,GA,0.097727484,32.157435,-82.907123,33.79,-84.47
2012,IA,0.005285277,41.878003,-93.097702,33.79,-84.47
2012,IL,0.018784485,40.633125,-89.398528,33.79,-84.47
2012,IN,0.042232313,40.551217,-85.602364,33.79,-84.47
2012,KS,0.002255716,39.011902,-98.484246,33.79,-84.47
2012,KY,0.038402012,37.839333,-84.270018,33.79,-84.47
2012,LA,0.0141645,31.244823,-92.145024,33.79,-84.47
2012,MA,0.000110458,42.407211,-71.382437,33.79,-84.47
2012,MD,0.002052668,39.045755,-76.641271,33.79,-84.47
2012,MI,0.014594317,44.314844,-85.602364,33.79,-84.47
2012,MN,0.001176985,46.729553,-94.6859,33.79,-84.47
2012,MO,0.016593364,37.964253,-91.831833,33.79,-84.47
2012,MS,0.008892655,32.354668,-89.398528,33.79,-84.47
2012,MT,0.000301097,46.879682,-110.362566,33.79,-84.47
2012,NC,0.015155204,35.759573,-79.0193,33.79,-84.47
2012,ND,0.003079367,47.551493,-101.002012,33.79,-84.47
2012,NE,0.002861924,41.492537,-99.901813,33.79,-84.47
2012,NH,0.0000212,43.193852,-71.572395,33.79,-84.47
2012,NJ,0.000221427,40.058324,-74.405661,33.79,-84.47
2012,NM,0.000315686,34.97273,-105.032363,33.79,-84.47
2012,NV,0.0000456,38.80261,-116.419389,33.79,-84.47
2012,NY,0.000512824,43.299428,-74.217933,33.79,-84.47
2012,OH,0.04211197,40.417287,-82.907123,33.79,-84.47
2012,OK,0.005695929,35.007752,-97.092877,33.79,-84.47
2012,OR,0.000106105,43.804133,-120.554201,33.79,-84.47
2012,PA,0.014442592,41.203322,-77.194525,33.79,-84.47
2012,SC,0.018743147,33.836081,-81.163725,33.79,-84.47
2012,SD,0.000493107,43.969515,-99.901813,33.79,-84.47
2012,TN,0.02279115,35.517491,-86.580447,33.79,-84.47
2012,TX,0.031951777,31.968599,-99.901813,33.79,-84.47
2012,UT,0.000281697,39.32098,-111.093731,33.79,-84.47
2012,VA,0.004749377,37.431573,-78.656894,33.79,-84.47
2012,WA,0.00000814,47.751074,-120.740139,33.79,-84.47
2012,WI,0.00420809,43.78444,-88.787868,33.79,-84.47
2012,WV,0.009853014,38.597626,-80.454903,33.79,-84.47
2012,WY,0.00096497,43.075968,-107.290284,33.79,-84.47
2013,AL,0.042537054,32.318231,-86.902298,33.79,-84.47
2013,AR,0.011385284,35.20105,-91.831833,33.79,-84.47
2013,AZ,0.000302714,34.048928,-111.093731,33.79,-84.47
2013,CO,0.001590742,39.550051,-105.782067,33.79,-84.47
2013,CT,0.00000589,41.603221,-73.087749,33.79,-84.47
2013,DE,0.000224586,38.910832,-75.52767,33.79,-84.47
2013,FL,0.020918371,27.664827,-81.515754,33.79,-84.47
2013,GA,0.103658406,32.157435,-82.907123,33.79,-84.47
2013,IA,0.007333789,41.878003,-93.097702,33.79,-84.47
2013,IL,0.020631982,40.633125,-89.398528,33.79,-84.47
2013,IN,0.050867603,40.551217,-85.602364,33.79,-84.47
2013,KS,0.003111536,39.011902,-98.484246,33.79,-84.47
2013,KY,0.046701579,37.839333,-84.270018,33.79,-84.47
2013,LA,0.010936628,31.244823,-92.145024,33.79,-84.47
2013,MA,0.000135504,42.407211,-71.382437,33.79,-84.47
2013,MD,0.001702018,39.045755,-76.641271,33.79,-84.47
2013,MI,0.013440704,44.314844,-85.602364,33.79,-84.47
2013,MN,0.001440414,46.729553,-94.6859,33.79,-84.47
2013,MO,0.022808679,37.964253,-91.831833,33.79,-84.47
2013,MS,0.018606415,32.354668,-89.398528,33.79,-84.47
2013,MT,0.000765755,46.879682,-110.362566,33.79,-84.47
2013,NC,0.011584489,35.759573,-79.0193,33.79,-84.47
2013,ND,0.002998401,47.551493,-101.002012,33.79,-84.47
2013,NE,0.004195436,41.492537,-99.901813,33.79,-84.47
2013,NH,0.0000395,43.193852,-71.572395,33.79,-84.47
2013,NJ,0.000146287,40.058324,-74.405661,33.79,-84.47
2013,NM,0.000339058,34.97273,-105.032363,33.79,-84.47
2013,NV,0.0000729,38.80261,-116.419389,33.79,-84.47
2013,NY,0.000482601,43.299428,-74.217933,33.79,-84.47
2013,OH,0.036407193,40.417287,-82.907123,33.79,-84.47
2013,OK,0.006627511,35.007752,-97.092877,33.79,-84.47
2013,OR,0.000237023,43.804133,-120.554201,33.79,-84.47
2013,PA,0.012031611,41.203322,-77.194525,33.79,-84.47
2013,SC,0.014141013,33.836081,-81.163725,33.79,-84.47
2013,SD,0.000918331,43.969515,-99.901813,33.79,-84.47
2013,TN,0.022043649,35.517491,-86.580447,33.79,-84.47
2013,TX,0.032372897,31.968599,-99.901813,33.79,-84.47
2013,UT,0.000327757,39.32098,-111.093731,33.79,-84.47
2013,VA,0.005131612,37.431573,-78.656894,33.79,-84.47
2013,WA,0.000034,47.751074,-120.740139,33.79,-84.47
2013,WI,0.004634656,43.78444,-88.787868,33.79,-84.47
2013,WV,0.009456159,38.597626,-80.454903,33.79,-84.47
2013,WY,0.001723773,43.075968,-107.290284,33.79,-84.47
2014,AL,0.046637026,32.318231,-86.902298,33.79,-84.47
2014,AR,0.01208158,35.20105,-91.831833,33.79,-84.47
2014,AZ,0.000473193,34.048928,-111.093731,33.79,-84.47
2014,CO,0.001189931,39.550051,-105.782067,33.79,-84.47
2014,CT,0.0000175,41.603221,-73.087749,33.79,-84.47
2014,DE,0.0000416,38.910832,-75.52767,33.79,-84.47
2014,FL,0.022194838,27.664827,-81.515754,33.79,-84.47
2014,GA,0.065213553,32.157435,-82.907123,33.79,-84.47
2014,IA,0.005239584,41.878003,-93.097702,33.79,-84.47
2014,IL,0.015407821,40.633125,-89.398528,33.79,-84.47
2014,IN,0.045525295,40.551217,-85.602364,33.79,-84.47
2014,KS,0.002692115,39.011902,-98.484246,33.79,-84.47
2014,KY,0.038238033,37.839333,-84.270018,33.79,-84.47
2014,LA,0.009765929,31.244823,-92.145024,33.79,-84.47
2014,MA,0.0000408,42.407211,-71.382437,33.79,-84.47
2014,MD,0.001076261,39.045755,-76.641271,33.79,-84.47
2014,MI,0.008795112,44.314844,-85.602364,33.79,-84.47
2014,MN,0.001439439,46.729553,-94.6859,33.79,-84.47
2014,MO,0.018187845,37.964253,-91.831833,33.79,-84.47
2014,MS,0.020026149,32.354668,-89.398528,33.79,-84.47
2014,MT,0.000538773,46.879682,-110.362566,33.79,-84.47
2014,NC,0.010961715,35.759573,-79.0193,33.79,-84.47
2014,ND,0.002040467,47.551493,-101.002012,33.79,-84.47
2014,NE,0.004289918,41.492537,-99.901813,33.79,-84.47
2014,NH,0.0000277,43.193852,-71.572395,33.79,-84.47
2014,NJ,0.0000744,40.058324,-74.405661,33.79,-84.47
2014,NM,0.000381213,34.97273,-105.032363,33.79,-84.47
2014,NV,0.000178464,38.80261,-116.419389,33.79,-84.47
2014,NY,0.000682598,43.299428,-74.217933,33.79,-84.47
2014,OH,0.032484981,40.417287,-82.907123,33.79,-84.47
2014,OK,0.007381521,35.007752,-97.092877,33.79,-84.47
2014,OR,0.000112155,43.804133,-120.554201,33.79,-84.47
2014,PA,0.010666794,41.203322,-77.194525,33.79,-84.47
2014,SC,0.017838393,33.836081,-81.163725,33.79,-84.47
2014,SD,0.000695429,43.969515,-99.901813,33.79,-84.47
2014,TN,0.013767743,35.517491,-86.580447,33.79,-84.47
2014,TX,0.032209426,31.968599,-99.901813,33.79,-84.47
2014,UT,0.000392077,39.32098,-111.093731,33.79,-84.47
2014,VA,0.003189876,37.431573,-78.656894,33.79,-84.47
2014,WA,0.000037,47.751074,-120.740139,33.79,-84.47
2014,WI,0.002322526,43.78444,-88.787868,33.79,-84.47
2014,WV,0.0072048,38.597626,-80.454903,33.79,-84.47
2014,WY,0.00132015,43.075968,-107.290284,33.79,-84.47
2015,AL,0.028365952,32.318231,-86.902298,33.79,-84.47
2015,AR,0.00604772,35.20105,-91.831833,33.79,-84.47
2015,AZ,0.000237023,34.048928,-111.093731,33.79,-84.47
2015,CO,0.000788329,39.550051,-105.782067,33.79,-84.47
2015,CT,0.00000707,41.603221,-73.087749,33.79,-84.47
2015,DE,0.0000925,38.910832,-75.52767,33.79,-84.47
2015,FL,0.010378697,27.664827,-81.515754,33.79,-84.47
2015,GA,0.019383525,32.157435,-82.907123,33.79,-84.47
2015,IA,0.002821617,41.878003,-93.097702,33.79,-84.47
2015,IL,0.011134005,40.633125,-89.398528,33.79,-84.47
2015,IN,0.025486552,40.551217,-85.602364,33.79,-84.47
2015,KS,0.000912495,39.011902,-98.484246,33.79,-84.47
2015,KY,0.025637282,37.839333,-84.270018,33.79,-84.47
2015,LA,0.00642365,31.244823,-92.145024,33.79,-84.47
2015,MA,0.00000639,42.407211,-71.382437,33.79,-84.47
2015,MD,0.002056663,39.045755,-76.641271,33.79,-84.47
2015,MI,0.012520787,44.314844,-85.602364,33.79,-84.47
2015,MN,0.000820122,46.729553,-94.6859,33.79,-84.47
2015,MO,0.01151342,37.964253,-91.831833,33.79,-84.47
2015,MS,0.003038115,32.354668,-89.398528,33.79,-84.47
2015,MT,0.000338188,46.879682,-110.362566,33.79,-84.47
2015,NC,0.010381135,35.759573,-79.0193,33.79,-84.47
2015,ND,0.001586555,47.551493,-101.002012,33.79,-84.47
2015,NE,0.003290312,41.492537,-99.901813,33.79,-84.47
2015,NH,0.00000488,43.193852,-71.572395,33.79,-84.47
2015,NJ,0.000189629,40.058324,-74.405661,33.79,-84.47
2015,NM,0.000252457,34.97273,-105.032363,33.79,-84.47
2015,NV,0.0000462,38.80261,-116.419389,33.79,-84.47
2015,NY,0.000142216,43.299428,-74.217933,33.79,-84.47
2015,OH,0.023553023,40.417287,-82.907123,33.79,-84.47
2015,OK,0.004437316,35.007752,-97.092877,33.79,-84.47
2015,OR,0.0000294,43.804133,-120.554201,33.79,-84.47
2015,PA,0.018135957,41.203322,-77.194525,33.79,-84.47
2015,SC,0.004644626,33.836081,-81.163725,33.79,-84.47
2015,SD,0.000280772,43.969515,-99.901813,33.79,-84.47
2015,TN,0.013182181,35.517491,-86.580447,33.79,-84.47
2015,TX,0.023437907,31.968599,-99.901813,33.79,-84.47
2015,UT,0.000273102,39.32098,-111.093731,33.79,-84.47
2015,VA,0.003419219,37.431573,-78.656894,33.79,-84.47
2015,WA,0.0000141,47.751074,-120.740139,33.79,-84.47
2015,WI,0.001645571,43.78444,-88.787868,33.79,-84.47
2015,WV,0.008055566,38.597626,-80.454903,33.79,-84.47
2015,WY,0.001129661,43.075968,-107.290284,33.79,-84.47
2016,AL,0.007558878,32.318231,-86.902298,33.79,-84.47
2016,AR,0.005231905,35.20105,-91.831833,33.79,-84.47
2016,AZ,0.000156706,34.048928,-111.093731,33.79,-84.47
2016,CO,0.000526333,39.550051,-105.782067,33.79,-84.47
2016,CT,0.0000094,41.603221,-73.087749,33.79,-84.47
2016,DE,0.0000309,38.910832,-75.52767,33.79,-84.47
2016,FL,0.007559531,27.664827,-81.515754,33.79,-84.47
2016,GA,0.018569409,32.157435,-82.907123,33.79,-84.47
2016,IA,0.002345666,41.878003,-93.097702,33.79,-84.47
2016,IL,0.007338499,40.633125,-89.398528,33.79,-84.47
2016,IN,0.013248996,40.551217,-85.602364,33.79,-84.47
2016,KS,0.000479814,39.011902,-98.484246,33.79,-84.47
2016,KY,0.013496668,37.839333,-84.270018,33.79,-84.47
2016,LA,0.007090821,31.244823,-92.145024,33.79,-84.47
2016,MA,0.0000247,42.407211,-71.382437,33.79,-84.47
2016,MD,0.001423677,39.045755,-76.641271,33.79,-84.47
2016,MI,0.005111661,44.314844,-85.602364,33.79,-84.47
2016,MN,0.000861946,46.729553,-94.6859,33.79,-84.47
2016,MO,0.010758834,37.964253,-91.831833,33.79,-84.47
2016,MS,0.000909633,32.354668,-89.398528,33.79,-84.47
2016,MT,0.000261631,46.879682,-110.362566,33.79,-84.47
2016,NC,0.006961813,35.759573,-79.0193,33.79,-84.47
2016,ND,0.001622993,47.551493,-101.002012,33.79,-84.47
2016,NE,0.002766803,41.492537,-99.901813,33.79,-84.47
2016,NH,0.00000518,43.193852,-71.572395,33.79,-84.47
2016,NJ,0.0000875,40.058324,-74.405661,33.79,-84.47
2016,NM,0.000131083,34.97273,-105.032363,33.79,-84.47
2016,NV,0.0000243,38.80261,-116.419389,33.79,-84.47
2016,NY,0.000111121,43.299428,-74.217933,33.79,-84.47
2016,OH,0.009391052,40.417287,-82.907123,33.79,-84.47
2016,OK,0.002724109,35.007752,-97.092877,33.79,-84.47
2016,OR,0.0000371,43.804133,-120.554201,33.79,-84.47
2016,PA,0.005115385,41.203322,-77.194525,33.79,-84.47
2016,SC,0.002442241,33.836081,-81.163725,33.79,-84.47
2016,SD,0.0000452,43.969515,-99.901813,33.79,-84.47
2016,TN,0.007548333,35.517491,-86.580447,33.79,-84.47
2016,TX,0.01836739,31.968599,-99.901813,33.79,-84.47
2016,UT,0.00011226,39.32098,-111.093731,33.79,-84.47
2016,VA,0.001344211,37.431573,-78.656894,33.79,-84.47
2016,WA,0.00000902,47.751074,-120.740139,33.79,-84.47
2016,WI,0.000806798,43.78444,-88.787868,33.79,-84.47
2016,WV,0.003143384,38.597626,-80.454903,33.79,-84.47
2016,WY,0.000946937,43.075968,-107.290284,33.79,-84.47
2017,AL,0.004276564,32.318231,-86.902298,33.79,-84.47
2017,AR,0.005820454,35.20105,-91.831833,33.79,-84.47
2017,AZ,0.000148345,34.048928,-111.093731,33.79,-84.47
2017,CO,0.000485563,39.550051,-105.782067,33.79,-84.47
2017,CT,0.00000178,41.603221,-73.087749,33.79,-84.47
2017,DE,0.0000172,38.910832,-75.52767,33.79,-84.47
2017,FL,0.00721644,27.664827,-81.515754,33.79,-84.47
2017,GA,0.015346732,32.157435,-82.907123,33.79,-84.47
2017,IA,0.001754938,41.878003,-93.097702,33.79,-84.47
2017,IL,0.005149798,40.633125,-89.398528,33.79,-84.47
2017,IN,0.008057716,40.551217,-85.602364,33.79,-84.47
2017,KS,0.000345564,39.011902,-98.484246,33.79,-84.47
2017,KY,0.006669817,37.839333,-84.270018,33.79,-84.47
2017,LA,0.006056064,31.244823,-92.145024,33.79,-84.47
2017,MA,0.00000308,42.407211,-71.382437,33.79,-84.47
2017,MD,0.000638402,39.045755,-76.641271,33.79,-84.47
2017,MI,0.002332312,44.314844,-85.602364,33.79,-84.47
2017,MN,0.000535909,46.729553,-94.6859,33.79,-84.47
2017,MO,0.008712527,37.964253,-91.831833,33.79,-84.47
2017,MS,0.000828575,32.354668,-89.398528,33.79,-84.47
2017,MT,0.000259641,46.879682,-110.362566,33.79,-84.47
2017,NC,0.004105917,35.759573,-79.0193,33.79,-84.47
2017,ND,0.001486041,47.551493,-101.002012,33.79,-84.47
2017,NE,0.00229076,41.492537,-99.901813,33.79,-84.47
2017,NH,0.00000159,43.193852,-71.572395,33.79,-84.47
2017,NJ,0.0000883,40.058324,-74.405661,33.79,-84.47
2017,NM,0.000106172,34.97273,-105.032363,33.79,-84.47
2017,NV,0.00000549,38.80261,-116.419389,33.79,-84.47
2017,NY,0.0000277,43.299428,-74.217933,33.79,-84.47
2017,OH,0.007083861,40.417287,-82.907123,33.79,-84.47
2017,OK,0.002686818,35.007752,-97.092877,33.79,-84.47
2017,OR,0.0000142,43.804133,-120.554201,33.79,-84.47
2017,PA,0.002737993,41.203322,-77.194525,33.79,-84.47
2017,SC,0.001524931,33.836081,-81.163725,33.79,-84.47
2017,SD,0.0000541,43.969515,-99.901813,33.79,-84.47
2017,TN,0.004533393,35.517491,-86.580447,33.79,-84.47
2017,TX,0.022375773,31.968599,-99.901813,33.79,-84.47
2017,UT,0.00013224,39.32098,-111.093731,33.79,-84.47
2017,VA,0.000525808,37.431573,-78.656894,33.79,-84.47
2017,WA,0.0000184,47.751074,-120.740139,33.79,-84.47
2017,WI,0.000448193,43.78444,-88.787868,33.79,-84.47
2017,WV,0.002524575,38.597626,-80.454903,33.79,-84.47
2017,WY,0.001040936,43.075968,-107.290284,33.79,-84.47
2018,AL,0.004140807,32.318231,-86.902298,33.79,-84.47
2018,AR,0.005110578,35.20105,-91.831833,33.79,-84.47
2018,AZ,0.000236785,34.048928,-111.093731,33.79,-84.47
2018,CO,0.000292322,39.550051,-105.782067,33.79,-84.47
2018,CT,0.0000049,41.603221,-73.087749,33.79,-84.47
2018,DE,0.0000606,38.910832,-75.52767,33.79,-84.47
2018,FL,0.006017381,27.664827,-81.515754,33.79,-84.47
2018,GA,0.012028755,32.157435,-82.907123,33.79,-84.47
2018,IA,0.002595931,41.878003,-93.097702,33.79,-84.47
2018,IL,0.008219326,40.633125,-89.398528,33.79,-84.47
2018,IN,0.014316738,40.551217,-85.602364,33.79,-84.47
2018,KS,0.000319044,39.011902,-98.484246,33.79,-84.47
2018,KY,0.011481731,37.839333,-84.270018,33.79,-84.47
2018,LA,0.008169608,31.244823,-92.145024,33.79,-84.47
2018,MD,0.000576914,39.045755,-76.641271,33.79,-84.47
2018,MI,0.004072128,44.314844,-85.602364,33.79,-84.47
2018,MN,0.000898279,46.729553,-94.6859,33.79,-84.47
2018,MO,0.012135989,37.964253,-91.831833,33.79,-84.47
2018,MS,0.000785012,32.354668,-89.398528,33.79,-84.47
2018,MT,0.000256342,46.879682,-110.362566,33.79,-84.47
2018,NC,0.003774028,35.759573,-79.0193,33.79,-84.47
2018,ND,0.001584162,47.551493,-101.002012,33.79,-84.47
2018,NE,0.002901283,41.492537,-99.901813,33.79,-84.47
2018,NH,0.00000366,43.193852,-71.572395,33.79,-84.47
2018,NJ,0.00006,40.058324,-74.405661,33.79,-84.47
2018,NM,0.00005,34.97273,-105.032363,33.79,-84.47
2018,NV,0.0000211,38.80261,-116.419389,33.79,-84.47
2018,NY,0.0000753,43.299428,-74.217933,33.79,-84.47
2018,OH,0.009835888,40.417287,-82.907123,33.79,-84.47
2018,OK,0.001842122,35.007752,-97.092877,33.79,-84.47
2018,OR,0.000013,43.804133,-120.554201,33.79,-84.47
2018,PA,0.002845584,41.203322,-77.194525,33.79,-84.47
2018,SC,0.002856888,33.836081,-81.163725,33.79,-84.47
2018,SD,0.0000594,43.969515,-99.901813,33.79,-84.47
2018,TN,0.00307115,35.517491,-86.580447,33.79,-84.47
2018,TX,0.016167136,31.968599,-99.901813,33.79,-84.47
2018,UT,0.000114788,39.32098,-111.093731,33.79,-84.47
2018,VA,0.00094901,37.431573,-78.656894,33.79,-84.47
2018,WA,0.0000138,47.751074,-120.740139,33.79,-84.47
2018,WI,0.000704012,43.78444,-88.787868,33.79,-84.47
2018,WV,0.003771357,38.597626,-80.454903,33.79,-84.47
2018,WY,0.000847261,43.075968,-107.290284,33.79,-84.47
